application_id,continent,applicant_country,visa_type,processing_center,application_date,decision_date,processing_days,applicant_age,education_level,has_job_experience,full_time_flag,case_status
APP04278,Oceania,New Zealand,Research,Tokyo,2022-02-19,2022-05-18,88,36,Bachelor's,Y,Y,Approved
APP04279,Oceania,New Zealand,Research,Berlin,2023-09-25,2023-12-16,82,30,Master's,Y,Y,Approved
APP04280,North America,Canada,Research,Berlin,2022-03-25,2022-06-21,88,27,Bachelor's,Y,Y,Approved
APP04281,Europe,Spain,Work,Bangalore,2020-05-01,2020-07-13,73,29,Bachelor's,Y,N,Withdrawn
APP04282,Asia,UAE,Business,London,2019-04-15,2019-05-17,32,31,Master's,N,Y,Denied
APP04283,Europe,UK,Student,Delhi,2020-09-30,2020-12-31,92,35,Bachelor's,N,N,Approved
APP04284,North America,Canada,Research,Hyderabad,2021-08-08,2021-11-13,97,36,Diploma,Y,Y,Denied
APP04285,Asia,China,Work,Tokyo,2020-04-19,2020-08-08,111,28,Bachelor's,Y,Y,Approved
APP04286,North America,Canada,Student,Hyderabad,2019-01-23,2019-04-08,75,33,Master's,Y,Y,Approved
APP04287,North America,Canada,Business,Delhi,2024-11-07,2024-11-16,9,36,Bachelor's,Y,Y,Approved
APP04288,Europe,Netherlands,Research,New York,2021-01-16,2021-05-02,106,29,Bachelor's,Y,Y,Approved
APP04289,South America,Brazil,Tourist,Bangalore,2022-03-10,2022-04-11,32,31,Master's,Y,Y,Approved
APP04290,Oceania,New Zealand,Business,Berlin,2024-07-02,2024-07-14,12,34,Bachelor's,N,Y,Approved
APP04291,Europe,Italy,Research,Hyderabad,2023-09-29,2023-12-28,90,22,Bachelor's,N,N,Approved
APP04292,Africa,Egypt,Research,Bangalore,2023-08-20,2023-11-24,96,29,Bachelor's,Y,N,Approved
APP04293,Europe,Netherlands,Student,Chennai,2023-02-09,2023-05-03,83,29,High School,N,Y,Approved
APP04294,Oceania,Australia,Tourist,Bangalore,2021-05-06,2021-05-20,14,25,Diploma,N,Y,Approved
APP04295,Asia,Bangladesh,Work,Dubai,2020-12-09,2021-03-14,95,19,Master's,Y,N,Denied
APP04296,South America,Chile,Student,Paris,2020-07-01,2020-10-02,93,26,Bachelor's,Y,Y,Approved
APP04297,Europe,UK,Work,Hyderabad,2020-08-09,2020-11-12,95,23,Bachelor's,N,Y,Denied
APP04298,South America,Brazil,Research,Bangalore,2020-01-15,2020-04-23,99,34,Master's,Y,Y,Approved
APP04299,Asia,Pakistan,Research,Delhi,2020-01-04,2020-04-20,107,21,Diploma,Y,Y,Approved
APP04300,Oceania,Australia,Business,Bangalore,2024-06-28,2024-07-23,25,36,High School,Y,N,Approved
APP04301,Europe,Germany,Research,Sydney,2024-03-12,2024-06-21,101,21,Diploma,Y,Y,Approved
APP04302,North America,USA,Family,Chennai,2024-04-15,2024-07-10,86,22,Bachelor's,N,Y,Approved
APP04303,Africa,Ghana,Research,Mumbai,2024-02-11,2024-04-26,75,20,Diploma,Y,N,Approved
APP04304,Europe,Germany,Tourist,Toronto,2024-03-16,2024-04-16,31,30,Bachelor's,Y,Y,Denied
APP04305,North America,Canada,Research,London,2021-12-24,2022-04-21,118,38,Bachelor's,N,N,Approved
APP04306,Africa,Kenya,Business,Chennai,2019-05-14,2019-05-17,3,43,High School,N,Y,Approved
APP04307,North America,USA,Family,Mumbai,2024-09-23,2024-12-02,70,21,Bachelor's,N,Y,Approved
APP04308,South America,Chile,Business,New York,2021-09-14,2021-09-17,3,34,High School,Y,Y,Approved
APP04309,South America,Brazil,Business,Delhi,2021-01-14,2021-01-17,3,27,Master's,Y,N,Approved
APP04310,South America,Argentina,Student,Tokyo,2024-04-04,2024-06-12,69,18,Diploma,N,Y,Approved
APP04311,Europe,UK,Business,Tokyo,2021-05-30,2021-06-22,23,26,Diploma,Y,Y,Denied
APP04312,Europe,Italy,Research,Paris,2021-06-08,2021-09-04,88,23,Master's,Y,N,Withdrawn
APP04313,Oceania,Australia,Student,London,2021-01-14,2021-03-24,69,27,Master's,N,Y,Approved
APP04314,Europe,Germany,Family,Berlin,2021-05-26,2021-08-08,74,34,Diploma,Y,Y,Denied
APP04315,South America,Argentina,Work,Mumbai,2023-10-16,2024-01-09,85,20,Master's,Y,Y,Approved
APP04316,North America,Mexico,Family,Mumbai,2022-05-26,2022-08-13,79,23,PhD,Y,Y,Approved
APP04317,Europe,Spain,Family,Chennai,2021-08-26,2021-12-12,108,38,Bachelor's,N,Y,Approved
APP04318,Europe,France,Research,London,2021-09-28,2022-01-15,109,25,Diploma,Y,Y,Withdrawn
APP04319,Oceania,Australia,Tourist,Sydney,2022-06-15,2022-07-01,16,27,High School,Y,Y,Approved
APP04320,North America,Canada,Student,Toronto,2024-03-11,2024-05-31,81,19,High School,Y,Y,Approved
APP04321,South America,Chile,Business,Hyderabad,2020-10-23,2020-10-26,3,24,Diploma,Y,Y,Approved
APP04322,Africa,South Africa,Work,Delhi,2022-09-24,2022-12-17,84,24,Diploma,Y,Y,Approved
APP04323,North America,Canada,Family,Dubai,2024-08-02,2024-10-24,83,30,PhD,Y,N,Approved
APP04324,Oceania,Australia,Work,Toronto,2023-12-03,2024-02-18,77,22,PhD,N,Y,Approved
APP04325,Asia,China,Family,Chennai,2023-12-08,2024-02-16,70,30,Diploma,N,Y,Approved
APP04326,Asia,China,Student,London,2021-10-06,2021-12-16,71,23,Bachelor's,Y,Y,Approved
APP04327,South America,Chile,Business,Dubai,2024-11-28,2024-12-06,8,28,Master's,Y,N,Approved
APP04328,Africa,Nigeria,Work,Toronto,2022-08-31,2022-11-06,67,28,Bachelor's,N,Y,Approved
APP04329,Europe,Spain,Family,Sydney,2021-09-22,2021-11-28,67,34,Bachelor's,Y,N,Approved
APP04330,Europe,Germany,Student,Dubai,2020-02-08,2020-04-26,78,24,Bachelor's,Y,Y,Approved
APP04331,Europe,France,Business,Paris,2019-08-11,2019-08-17,6,32,Master's,Y,Y,Approved
APP04332,Oceania,Australia,Work,Delhi,2019-07-02,2019-10-15,105,36,Bachelor's,Y,Y,Approved
APP04333,North America,Mexico,Business,Berlin,2024-03-22,2024-04-01,10,23,Bachelor's,N,Y,Approved
APP04334,Oceania,New Zealand,Tourist,Tokyo,2021-05-12,2021-05-27,15,29,Bachelor's,N,Y,Approved
APP04335,South America,Chile,Research,Paris,2023-03-05,2023-05-22,78,39,Master's,Y,N,Approved
APP04336,South America,Chile,Tourist,Chennai,2021-08-27,2021-09-23,27,19,Master's,N,Y,Approved
APP04337,South America,Chile,Business,Delhi,2019-06-15,2019-06-19,4,27,Master's,N,Y,Approved
APP04338,Europe,UK,Tourist,Bangalore,2021-08-25,2021-09-21,27,22,Bachelor's,Y,Y,Approved
APP04339,Africa,Nigeria,Family,Dubai,2022-08-06,2022-10-25,80,28,Bachelor's,N,N,Approved
APP04340,Asia,Pakistan,Student,London,2020-10-29,2021-01-17,80,28,High School,Y,N,Approved
APP04341,Europe,Netherlands,Family,Mumbai,2019-04-04,2019-06-05,62,31,Master's,Y,Y,Approved
APP04342,Europe,Netherlands,Family,Chennai,2022-11-27,2023-03-06,99,38,PhD,Y,Y,Approved
APP04343,South America,Brazil,Student,Bangalore,2021-03-25,2021-04-29,35,38,High School,Y,Y,Approved
APP04344,Africa,South Africa,Research,Paris,2024-09-25,2024-12-25,91,22,Bachelor's,Y,N,Denied
APP04345,Europe,UK,Family,Hyderabad,2019-01-21,2019-04-19,88,30,PhD,Y,Y,Withdrawn
APP04346,Oceania,New Zealand,Business,Mumbai,2021-05-11,2021-05-14,3,33,Bachelor's,Y,Y,Approved
APP04347,South America,Chile,Business,Mumbai,2020-04-16,2020-04-26,10,34,High School,Y,Y,Withdrawn
APP04348,Europe,Italy,Student,Tokyo,2020-09-10,2020-12-31,112,18,Diploma,Y,Y,Approved
APP04349,South America,Brazil,Student,Hyderabad,2020-10-06,2020-12-28,83,25,Master's,Y,N,Approved
APP04350,Asia,UAE,Research,Toronto,2023-08-07,2023-11-11,96,18,Diploma,Y,Y,Approved
APP04351,Africa,Kenya,Student,Mumbai,2020-01-01,2020-03-10,69,37,Bachelor's,Y,N,Approved
APP04352,Asia,India,Business,New York,2020-03-04,2020-04-03,30,18,Bachelor's,N,Y,Approved
APP04353,Europe,Germany,Student,Mumbai,2019-05-11,2019-08-05,86,28,Bachelor's,N,Y,Approved
APP04354,Africa,Kenya,Research,London,2024-12-07,2025-04-07,121,19,Master's,N,N,Approved
APP04355,Africa,Kenya,Work,Berlin,2021-05-26,2021-08-22,88,33,Master's,N,Y,Approved
APP04356,Asia,Japan,Family,Hyderabad,2023-11-03,2024-01-09,67,27,Bachelor's,Y,Y,Denied
APP04357,Africa,South Africa,Work,Sydney,2019-02-24,2019-05-15,80,37,Bachelor's,Y,Y,Approved
APP04358,South America,Brazil,Business,Tokyo,2022-05-19,2022-05-31,12,31,Bachelor's,N,N,Approved
APP04359,Oceania,Australia,Work,Dubai,2022-03-01,2022-07-05,126,30,Bachelor's,N,Y,Approved
APP04360,Europe,UK,Student,Bangalore,2019-04-04,2019-07-18,105,26,Bachelor's,Y,Y,Withdrawn
APP04361,Oceania,New Zealand,Research,Sydney,2020-07-29,2020-10-31,94,24,Master's,Y,Y,Approved
APP04362,North America,USA,Family,Tokyo,2022-08-30,2022-11-04,66,45,Master's,Y,N,Approved
APP04363,Europe,Germany,Family,Bangalore,2023-03-19,2023-06-24,97,25,Diploma,Y,Y,Approved
APP04364,Europe,UK,Family,Hyderabad,2023-02-11,2023-05-31,109,31,High School,N,Y,Approved
APP04365,North America,Mexico,Business,Dubai,2019-09-28,2019-10-06,8,26,High School,N,Y,Approved
APP04366,South America,Chile,Research,Delhi,2021-05-29,2021-09-04,98,33,Diploma,Y,Y,Approved
APP04367,South America,Chile,Family,Berlin,2022-11-15,2023-02-04,81,18,Bachelor's,N,N,Approved
APP04368,Europe,Netherlands,Family,Toronto,2019-03-11,2019-05-31,81,22,Diploma,Y,Y,Approved
APP04369,Asia,China,Business,Mumbai,2020-08-04,2020-08-14,10,37,PhD,N,Y,Approved
APP04370,North America,USA,Business,London,2022-08-30,2022-10-10,41,34,Bachelor's,Y,Y,Approved
APP04371,Oceania,New Zealand,Business,Bangalore,2020-06-17,2020-06-30,13,32,High School,Y,N,Approved
APP04372,Europe,UK,Tourist,Mumbai,2020-10-01,2020-11-02,32,34,Master's,Y,Y,Approved
APP04373,Asia,China,Business,Delhi,2023-09-27,2023-09-30,3,37,Bachelor's,Y,N,Approved
APP04374,Asia,Japan,Family,Chennai,2024-05-17,2024-08-11,86,22,Bachelor's,N,N,Approved
APP04375,Europe,Spain,Business,Bangalore,2019-09-05,2019-09-09,4,31,Bachelor's,N,N,Approved
APP04376,Europe,Spain,Family,Delhi,2023-12-20,2024-03-14,85,26,Diploma,N,N,Approved
APP04377,South America,Chile,Student,New York,2023-10-12,2023-12-12,61,47,Bachelor's,Y,N,Approved
APP04378,Oceania,Australia,Business,Hyderabad,2020-06-16,2020-07-11,25,35,Bachelor's,N,Y,Approved
APP04379,Europe,France,Family,Tokyo,2020-03-14,2020-06-04,82,26,Master's,N,N,Approved
APP04380,North America,Canada,Tourist,Chennai,2019-02-01,2019-02-22,21,25,Master's,N,Y,Approved
APP04381,Europe,Netherlands,Research,Bangalore,2019-05-13,2019-08-15,94,30,Bachelor's,N,Y,Denied
APP04382,Europe,UK,Student,Delhi,2023-01-27,2023-04-16,79,29,Diploma,N,Y,Approved
APP04383,Africa,Egypt,Family,Dubai,2024-01-24,2024-03-23,59,49,Master's,Y,N,Approved
APP04384,North America,Canada,Tourist,Berlin,2019-09-23,2019-11-03,41,36,Master's,Y,N,Approved
APP04385,North America,Canada,Family,Tokyo,2022-11-26,2023-02-08,74,28,High School,N,N,Approved
APP04386,North America,Canada,Business,Chennai,2021-10-05,2021-11-05,31,32,Master's,Y,N,Approved
APP04387,North America,Canada,Student,Chennai,2021-10-25,2022-01-14,81,38,Master's,Y,Y,Approved
APP04388,Africa,Egypt,Student,Mumbai,2019-06-30,2019-10-16,108,36,Master's,N,Y,Denied
APP04389,Oceania,Australia,Student,Dubai,2024-10-07,2024-12-29,83,23,Master's,Y,N,Approved
APP04390,Asia,India,Work,Delhi,2023-08-17,2023-10-27,71,30,Bachelor's,N,Y,Approved
APP04391,Oceania,Australia,Student,Toronto,2023-06-21,2023-09-14,85,37,PhD,Y,Y,Approved
APP04392,North America,USA,Business,Chennai,2023-10-02,2023-10-05,3,35,Bachelor's,Y,N,Approved
APP04393,Oceania,Australia,Family,Delhi,2024-10-18,2025-01-28,102,29,Bachelor's,Y,Y,Approved
APP04394,Asia,UAE,Research,London,2024-01-09,2024-04-14,96,23,Bachelor's,Y,N,Withdrawn
APP04395,Asia,China,Family,Delhi,2020-03-19,2020-06-14,87,20,Diploma,N,N,Approved
APP04396,North America,Mexico,Student,Toronto,2019-12-12,2020-02-18,68,34,Master's,Y,N,Approved
APP04397,Europe,Spain,Student,New York,2024-01-30,2024-04-11,72,22,Diploma,N,Y,Approved
APP04398,Asia,China,Student,Toronto,2021-07-27,2021-10-19,84,39,Bachelor's,N,N,Approved
APP04399,North America,USA,Student,Bangalore,2023-01-19,2023-04-04,75,26,Bachelor's,Y,N,Denied
APP04400,Oceania,New Zealand,Business,Bangalore,2021-03-28,2021-04-15,18,20,Bachelor's,Y,N,Denied
APP04401,Africa,Kenya,Student,Paris,2021-03-16,2021-05-13,58,41,Diploma,Y,Y,Approved
APP04402,Asia,India,Family,New York,2021-01-14,2021-04-15,91,21,Diploma,Y,Y,Approved
APP04403,North America,Mexico,Family,Tokyo,2022-12-26,2023-03-08,72,34,Master's,N,Y,Approved
APP04404,Africa,Egypt,Research,New York,2021-11-05,2022-02-01,88,21,Bachelor's,Y,N,Approved
APP04405,Africa,Nigeria,Work,Mumbai,2019-01-23,2019-04-26,93,27,Diploma,N,N,Approved
APP04406,North America,USA,Research,Dubai,2021-03-31,2021-07-17,108,32,Master's,N,N,Approved
APP04407,Oceania,New Zealand,Work,Dubai,2023-12-06,2024-02-18,74,25,Bachelor's,N,Y,Denied
APP04408,North America,Canada,Business,New York,2020-09-01,2020-10-07,36,22,Bachelor's,Y,N,Approved
APP04409,Asia,Japan,Family,Mumbai,2024-11-18,2025-02-05,79,25,Bachelor's,Y,N,Approved
APP04410,Europe,Germany,Research,Toronto,2019-03-19,2019-06-24,97,35,Bachelor's,N,N,Withdrawn
APP04411,Asia,India,Tourist,New York,2023-08-27,2023-09-12,16,33,High School,N,N,Approved
APP04412,Africa,Nigeria,Tourist,London,2019-04-13,2019-05-20,37,20,Bachelor's,Y,Y,Denied
APP04413,Asia,India,Student,Toronto,2024-06-12,2024-09-20,100,19,Bachelor's,Y,Y,Denied
APP04414,South America,Argentina,Student,Bangalore,2019-06-02,2019-08-28,87,28,Master's,Y,Y,Approved
APP04415,Asia,UAE,Research,Bangalore,2021-08-24,2021-11-27,95,30,Diploma,N,Y,Approved
APP04416,Oceania,Australia,Research,Berlin,2022-01-09,2022-05-04,115,20,Diploma,N,N,Approved
APP04417,Oceania,Australia,Tourist,Hyderabad,2019-09-27,2019-10-19,22,35,Diploma,Y,Y,Approved
APP04418,North America,USA,Student,Bangalore,2024-08-17,2024-11-06,81,18,Diploma,N,N,Approved
APP04419,Asia,Bangladesh,Tourist,Tokyo,2024-07-28,2024-07-31,3,21,Diploma,Y,Y,Approved
APP04420,Africa,Ghana,Family,Toronto,2021-07-05,2021-10-11,98,31,Bachelor's,N,N,Withdrawn
APP04421,South America,Brazil,Work,Toronto,2023-12-04,2024-03-06,93,36,Bachelor's,Y,N,Approved
APP04422,South America,Brazil,Business,New York,2022-04-13,2022-05-21,38,30,Bachelor's,Y,Y,Approved
APP04423,Asia,Pakistan,Business,Mumbai,2020-08-31,2020-09-12,12,33,Master's,Y,Y,Approved
APP04424,Europe,Italy,Tourist,Delhi,2024-06-09,2024-06-15,6,42,Bachelor's,Y,Y,Approved
APP04425,Africa,Ghana,Tourist,Hyderabad,2021-08-13,2021-09-09,27,23,High School,Y,Y,Approved
APP04426,Europe,France,Business,Chennai,2021-05-13,2021-06-23,41,31,PhD,N,N,Approved
APP04427,South America,Chile,Family,Tokyo,2022-03-30,2022-06-13,75,29,Bachelor's,N,Y,Approved
APP04428,Oceania,Australia,Family,Toronto,2019-03-02,2019-05-14,73,23,High School,Y,Y,Approved
APP04429,Asia,UAE,Tourist,Chennai,2023-10-31,2023-12-06,36,31,Master's,N,Y,Approved
APP04430,South America,Brazil,Student,Hyderabad,2024-03-28,2024-06-07,71,22,Bachelor's,Y,N,Approved
APP04431,Asia,Bangladesh,Business,Sydney,2020-12-03,2020-12-06,3,26,Bachelor's,Y,Y,Approved
APP04432,Asia,India,Business,Delhi,2020-10-10,2020-11-07,28,41,Bachelor's,Y,Y,Approved
APP04433,South America,Chile,Research,Delhi,2021-11-28,2022-03-27,119,35,Bachelor's,N,Y,Approved
APP04434,Asia,Bangladesh,Student,Hyderabad,2023-02-21,2023-05-03,71,34,High School,Y,N,Approved
APP04435,South America,Chile,Family,Berlin,2024-10-02,2024-12-27,86,31,Bachelor's,Y,N,Withdrawn
APP04436,Oceania,New Zealand,Work,Mumbai,2019-12-09,2020-03-10,92,29,High School,N,N,Denied
APP04437,Africa,Nigeria,Research,Sydney,2024-08-24,2024-12-03,101,25,Bachelor's,N,Y,Approved
APP04438,South America,Chile,Tourist,Tokyo,2024-09-12,2024-10-09,27,33,PhD,Y,Y,Approved
APP04439,Asia,India,Family,New York,2021-12-01,2022-03-01,90,30,High School,Y,N,Approved
APP04440,North America,Mexico,Work,Chennai,2020-05-07,2020-08-13,98,25,High School,N,Y,Approved
APP04441,Africa,South Africa,Family,Sydney,2021-08-12,2021-10-18,67,26,Bachelor's,Y,Y,Approved
APP04442,Oceania,New Zealand,Family,London,2023-11-28,2024-02-12,76,29,PhD,N,Y,Approved
APP04443,Asia,Bangladesh,Work,Delhi,2019-04-16,2019-07-01,76,33,Bachelor's,Y,Y,Approved
APP04444,North America,Mexico,Student,New York,2024-04-26,2024-06-30,65,37,Diploma,N,N,Approved
APP04445,North America,Canada,Research,Mumbai,2021-01-06,2021-04-25,109,35,Bachelor's,Y,N,Approved
APP04446,Europe,Italy,Family,Mumbai,2022-05-11,2022-08-24,105,26,Bachelor's,Y,Y,Approved
APP04447,Oceania,New Zealand,Student,Dubai,2019-12-11,2020-03-05,85,18,Master's,Y,Y,Withdrawn
APP04448,Europe,Spain,Business,Tokyo,2022-01-12,2022-01-24,12,28,Bachelor's,Y,N,Approved
APP04449,Europe,Spain,Research,New York,2024-08-29,2024-11-30,93,23,Bachelor's,N,N,Approved
APP04450,Europe,Italy,Research,Dubai,2023-05-26,2023-08-28,94,30,Bachelor's,N,Y,Approved
APP04451,Oceania,New Zealand,Research,Tokyo,2019-07-24,2019-10-15,83,28,Bachelor's,Y,Y,Denied
APP04452,North America,USA,Family,London,2021-07-28,2021-11-04,99,31,Master's,Y,Y,Approved
APP04453,South America,Brazil,Tourist,Dubai,2019-12-29,2020-01-06,8,38,High School,Y,N,Withdrawn
APP04454,Oceania,New Zealand,Student,London,2023-10-16,2024-01-07,83,18,Master's,Y,Y,Approved
APP04455,Asia,Pakistan,Family,Tokyo,2021-10-13,2021-12-27,75,18,Master's,N,Y,Denied
APP04456,Europe,Italy,Tourist,Tokyo,2021-07-07,2021-07-23,16,28,Master's,Y,Y,Approved
APP04457,North America,Mexico,Business,London,2020-03-14,2020-04-04,21,33,Master's,Y,N,Approved
APP04458,Africa,Ghana,Research,Tokyo,2023-06-19,2023-10-13,116,34,Bachelor's,Y,Y,Approved
APP04459,Europe,France,Research,Delhi,2023-09-24,2023-12-28,95,27,Diploma,Y,N,Approved
APP04460,South America,Chile,Tourist,Berlin,2023-03-22,2023-04-22,31,25,Master's,Y,Y,Denied
APP04461,Africa,Ghana,Work,Paris,2021-12-20,2022-03-27,97,28,Diploma,Y,Y,Approved
APP04462,Oceania,New Zealand,Student,Bangalore,2024-01-30,2024-04-19,80,36,Master's,Y,Y,Approved
APP04463,Oceania,New Zealand,Work,Mumbai,2023-12-24,2024-03-27,94,35,Master's,Y,N,Withdrawn
APP04464,Asia,China,Family,London,2020-02-23,2020-06-13,111,32,Master's,Y,Y,Approved
APP04465,Africa,Kenya,Work,London,2021-09-22,2021-12-20,89,27,Diploma,N,Y,Approved
APP04466,South America,Argentina,Tourist,Sydney,2020-05-27,2020-06-24,28,41,Diploma,Y,Y,Approved
APP04467,Asia,Bangladesh,Family,Dubai,2021-06-28,2021-09-30,94,21,Bachelor's,Y,Y,Denied
APP04468,North America,Mexico,Business,Sydney,2024-08-17,2024-08-26,9,20,High School,Y,N,Approved
APP04469,Europe,Spain,Student,New York,2020-07-17,2020-10-01,76,30,High School,Y,Y,Approved
APP04470,North America,Canada,Business,Chennai,2024-11-29,2024-12-07,8,32,Bachelor's,Y,Y,Denied
APP04471,Africa,Ghana,Family,Mumbai,2023-10-07,2023-12-15,69,27,Master's,Y,Y,Approved
APP04472,Asia,Bangladesh,Student,Mumbai,2022-05-13,2022-08-08,87,34,Diploma,Y,Y,Approved
APP04473,Asia,China,Student,Berlin,2021-10-13,2022-01-13,92,22,High School,Y,Y,Withdrawn
APP04474,North America,Mexico,Family,Tokyo,2020-10-30,2021-01-11,73,29,Bachelor's,Y,Y,Approved
APP04475,Europe,Netherlands,Business,Mumbai,2021-08-10,2021-08-24,14,25,Diploma,Y,Y,Approved
APP04476,Europe,Italy,Research,New York,2019-01-02,2019-05-01,119,31,High School,N,Y,Approved
APP04477,North America,USA,Work,Delhi,2021-11-08,2022-02-17,101,30,Bachelor's,Y,Y,Approved
APP04478,North America,Mexico,Family,Mumbai,2023-06-29,2023-08-31,63,29,Bachelor's,Y,N,Approved
APP04479,North America,Mexico,Student,Chennai,2023-01-15,2023-03-12,56,36,High School,Y,Y,Denied
APP04480,North America,Canada,Business,Chennai,2021-12-09,2022-01-06,28,23,Master's,Y,Y,Approved
APP04481,Asia,Bangladesh,Student,New York,2022-07-26,2022-10-16,82,36,Bachelor's,N,Y,Approved
APP04482,South America,Brazil,Work,Paris,2022-03-30,2022-07-08,100,28,High School,N,Y,Approved
APP04483,North America,USA,Family,New York,2023-07-05,2023-10-12,99,40,Diploma,Y,N,Approved
APP04484,Asia,Pakistan,Research,Toronto,2019-09-25,2020-01-07,104,21,Master's,Y,N,Approved
APP04485,Oceania,Australia,Research,Bangalore,2019-06-21,2019-10-06,107,25,Master's,N,Y,Approved
APP04486,Oceania,Australia,Business,Toronto,2020-08-18,2020-09-05,18,29,Bachelor's,Y,Y,Approved
APP04487,Asia,Japan,Student,Toronto,2022-01-14,2022-03-28,73,18,Bachelor's,Y,Y,Approved
APP04488,Africa,Ghana,Student,Dubai,2021-07-16,2021-10-09,85,33,Bachelor's,Y,Y,Approved
APP04489,North America,Mexico,Work,New York,2023-03-23,2023-06-28,97,30,Bachelor's,Y,Y,Approved
APP04490,North America,Mexico,Business,Berlin,2021-10-16,2021-11-14,29,35,High School,N,N,Approved
APP04491,South America,Chile,Business,Paris,2023-12-09,2023-12-29,20,19,Master's,Y,N,Approved
APP04492,North America,Mexico,Business,Berlin,2022-07-03,2022-07-06,3,24,Master's,Y,Y,Approved
APP04493,South America,Brazil,Tourist,London,2021-12-05,2022-01-06,32,34,Bachelor's,N,Y,Approved
APP04494,North America,Mexico,Student,Mumbai,2020-05-23,2020-08-09,78,25,Bachelor's,Y,N,Approved
APP04495,Oceania,Australia,Research,Berlin,2021-01-09,2021-04-30,111,21,Bachelor's,N,Y,Approved
APP04496,Asia,UAE,Business,London,2021-10-06,2021-11-05,30,35,Diploma,Y,Y,Withdrawn
APP04497,South America,Argentina,Research,Delhi,2022-12-09,2023-03-17,98,26,High School,N,N,Approved
APP04498,Asia,India,Business,Mumbai,2023-09-27,2023-10-11,14,30,Bachelor's,Y,Y,Approved
APP04499,South America,Chile,Student,Hyderabad,2023-06-06,2023-09-18,104,36,Master's,N,Y,Approved
APP04500,Europe,Italy,Tourist,Hyderabad,2023-08-10,2023-09-13,34,23,Bachelor's,N,Y,Approved
APP04501,South America,Chile,Work,Mumbai,2024-10-09,2025-01-18,101,25,High School,Y,Y,Approved
APP04502,Oceania,New Zealand,Tourist,London,2019-08-17,2019-09-10,24,18,High School,Y,N,Withdrawn
APP04503,Africa,Egypt,Student,Delhi,2019-04-12,2019-07-12,91,50,Diploma,N,Y,Approved
APP04504,Oceania,New Zealand,Work,Bangalore,2024-12-12,2025-03-13,91,28,Bachelor's,Y,Y,Denied
APP04505,Oceania,New Zealand,Work,Delhi,2022-04-16,2022-07-23,98,31,Diploma,Y,Y,Denied
APP04506,Africa,Egypt,Research,Bangalore,2023-11-17,2024-02-23,98,25,Diploma,Y,Y,Withdrawn
APP04507,Africa,Egypt,Business,Delhi,2022-08-31,2022-09-05,5,32,Bachelor's,Y,Y,Approved
APP04508,Africa,South Africa,Work,Delhi,2022-06-26,2022-10-15,111,23,Master's,Y,N,Denied
APP04509,North America,Canada,Tourist,Toronto,2023-12-20,2024-02-12,54,19,Diploma,Y,N,Approved
APP04510,North America,Mexico,Student,Berlin,2024-01-20,2024-03-22,62,39,Bachelor's,Y,Y,Approved
APP04511,North America,Canada,Work,Hyderabad,2024-09-05,2024-12-07,93,27,Diploma,Y,N,Approved
APP04512,Oceania,Australia,Business,Chennai,2021-09-20,2021-10-26,36,29,Master's,N,Y,Approved
